Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781559242,200,,Aggregated,3.000000,0.000000,6300,6700,7800,7800,9600,9600,9600,9600,9600,9600,9600,46,0,6300,5805.070631717403,2.9056399998808047,9625.149995000129,1270.6521739130435
1781559243,200,,Aggregated,3.500000,0.000000,6300,6700,7800,7800,9600,9600,9600,9600,9600,9600,9600,48,0,6300,5711.571736000009,2.9056399998808047,9625.149995000129,1441.6666666666667
1781559244,200,,Aggregated,4.300000,0.000000,6400,7100,7800,7900,9600,9600,14000,14000,14000,14000,14000,50,0,6300,6003.2931578200105,2.9056399998808047,13993.373321000036,1396.96
1781559245,200,,Aggregated,4.300000,0.000000,6400,7800,8700,9600,12000,12000,12000,14000,14000,14000,14000,56,0,6400,6652.873275517867,2.9056399998808047,13993.373321000036,1282.0
1781559246,200,,Aggregated,4.300000,0.000000,6400,7800,8700,9600,12000,12000,12000,14000,14000,14000,14000,56,0,6400,6652.873275517867,2.9056399998808047,13993.373321000036,1282.0
1781559247,200,,Aggregated,5.300000,0.000000,6900,8700,9900,10000,12000,14000,14000,16000,16000,16000,16000,66,0,6700,7310.737002803041,2.9056399998808047,16350.987019000058,1312.6666666666667
1781559248,200,,Aggregated,5.300000,0.000000,7800,10000,11000,12000,14000,14000,16000,16000,16000,16000,16000,78,0,7800,8214.709982858985,2.9056399998808047,16350.987019000058,1195.0384615384614
1781559249,200,,Aggregated,5.300000,0.000000,7800,10000,11000,12000,14000,14000,16000,16000,16000,16000,16000,78,0,7800,8214.709982858985,2.9056399998808047,16350.987019000058,1195.0384615384614
1781559250,200,,Aggregated,4.200000,0.000000,8700,11000,12000,14000,16000,16000,16000,18000,18000,18000,18000,87,0,8700,9084.75375163219,2.9056399998808047,18406.79811500013,1104.9310344827586
1781559251,200,,Aggregated,4.200000,0.000000,8700,11000,12000,14000,16000,16000,16000,18000,18000,18000,18000,87,0,8700,9084.75375163219,2.9056399998808047,18406.79811500013,1104.9310344827586
1781559252,200,,Aggregated,5.700000,0.000000,9600,12000,14000,14000,16000,19000,19000,21000,21000,21000,21000,96,0,9600,9690.122294302086,2.9056399998808047,20630.091571999856,1142.3958333333333
1781559253,200,,Aggregated,5.200000,0.000000,9900,12000,14000,14000,16000,19000,19000,19000,21000,21000,21000,104,0,9600,9738.077810134615,2.9056399998808047,20630.091571999856,1293.826923076923
1781559254,200,,Aggregated,5.200000,0.000000,9900,12000,14000,14000,16000,19000,19000,19000,21000,21000,21000,106,0,9600,9690.566264641511,2.9056399998808047,20630.091571999856,1370.8301886792453
1781559255,200,,Aggregated,5.300000,0.000000,12000,14000,16000,18000,20000,21000,21000,23000,24000,24000,24000,130,0,12000,11378.737490069223,2.9056399998808047,24004.46154400015,1267.3461538461538
1781559256,200,,Aggregated,5.800000,0.000000,14000,16000,20000,20000,21000,23000,24000,24000,24000,24000,24000,169,0,14000,12971.578371201187,2.853663999985656,24004.46154400015,1192.6153846153845
1781559257,200,,Aggregated,6.900000,0.000000,13000,16000,20000,20000,21000,23000,24000,24000,25000,25000,25000,181,0,13000,13011.055515143655,2.7010250000785163,25016.0905969999,1258.2099447513813
1781559258,200,,Aggregated,10.900000,0.000000,13000,16000,20000,20000,21000,23000,24000,24000,26000,26000,26000,207,0,13000,13113.1304177343,2.7010250000785163,25629.293868999866,1393.207729468599
1781559259,200,,Aggregated,11.200000,0.000000,13000,16000,20000,20000,21000,23000,24000,24000,26000,26000,26000,216,0,13000,12879.782910592596,2.7010250000785163,25629.293868999866,1496.226851851852
1781559260,200,,Aggregated,12.000000,0.000000,13000,19000,20000,21000,22000,23000,24000,25000,27000,27000,27000,237,0,13000,13228.309304856546,2.7010250000785163,26500.94457499995,1524.6455696202531
1781559261,200,,Aggregated,13.500000,0.000000,13000,16000,20000,21000,22000,23000,24000,25000,27000,27000,27000,245,0,13000,12980.823343751026,2.7010250000785163,26500.94457499995,1650.3714285714286
1781559262,200,,Aggregated,14.700000,0.000000,13000,20000,21000,21000,24000,24000,24000,26000,29000,29000,29000,273,0,13000,13624.381272494516,2.5848689999747876,28787.093769999956,1629.4468864468865
1781559263,200,,Aggregated,15.400000,0.000000,13000,20000,20000,21000,24000,24000,24000,26000,29000,29000,29000,285,0,13000,13396.88253847019,2.5848689999747876,28787.093769999956,1692.6070175438597
1781559264,200,,Aggregated,15.700000,0.000000,13000,20000,21000,23000,24000,24000,24000,27000,29000,29000,29000,315,0,13000,13891.58362324445,2.4569610000071407,29403.861251999842,1721.1873015873016
1781559265,200,,Aggregated,17.900000,0.000000,13000,20000,21000,22000,24000,24000,24000,27000,29000,29000,29000,323,0,13000,13737.365763501553,2.4569610000071407,29403.861251999842,1755.609907120743
1781559266,200,,Aggregated,20.400000,0.000000,12000,20000,21000,21000,24000,24000,24000,27000,29000,29000,29000,332,0,12000,13534.605151352414,2.4569610000071407,29403.861251999842,1840.0873493975903
1781559267,200,,Aggregated,19.400000,0.000000,12000,20000,21000,21000,24000,24000,25000,29000,33000,33000,33000,347,0,12000,13392.059069582132,2.4569610000071407,32756.58474199986,1898.9827089337175
1781559268,200,,Aggregated,16.200000,0.000000,12000,19000,21000,21000,24000,24000,24000,29000,33000,33000,33000,356,0,12000,13228.940871438203,2.42271999991317,32756.58474199986,1974.1404494382023
1781559269,200,,Aggregated,16.200000,0.000000,12000,19000,21000,21000,24000,24000,24000,29000,33000,33000,33000,363,0,12000,13157.586635134985,2.42271999991317,32756.58474199986,2002.3002754820936
1781559270,200,,Aggregated,15.200000,0.000000,12000,16000,20000,21000,24000,24000,25000,29000,33000,33000,33000,376,0,12000,13038.561497018616,2.42271999991317,32756.58474199986,2081.409574468085
1781559271,200,,Aggregated,14.700000,0.000000,12000,16000,20000,21000,24000,24000,25000,29000,33000,33000,33000,384,0,12000,12924.649338578127,2.42271999991317,32756.58474199986,2150.0260416666665
1781559272,200,,Aggregated,13.400000,0.000000,13000,16000,20000,21000,24000,24000,26000,29000,36000,36000,36000,402,0,13000,13130.538470572143,2.42271999991317,36186.63296400018,2130.082089552239
1781559273,200,,Aggregated,13.800000,0.000000,13000,16000,20000,21000,24000,24000,29000,36000,36000,36000,36000,423,0,13000,13045.080789754145,2.42271999991317,36241.415878999986,2255.19621749409
1781559274,200,,Aggregated,13.800000,0.000000,13000,16000,20000,21000,24000,24000,29000,36000,38000,38000,38000,433,0,13000,13022.975821060056,2.42271999991317,38074.63563700003,2305.124711316397
1781559275,200,,Aggregated,13.700000,0.000000,13000,16000,20000,21000,24000,24000,36000,38000,38000,38000,38000,458,0,13000,13449.790557901753,2.42271999991317,38074.63563700003,2257.089519650655
1781559276,200,,Aggregated,11.900000,0.000000,13000,16000,20000,21000,24000,25000,36000,38000,38000,38000,38000,470,0,13000,13394.42319189575,2.42271999991317,38074.63563700003,2314.9170212765957
1781559277,200,,Aggregated,12.500000,0.000000,14000,16000,20000,21000,24000,25000,36000,38000,40000,40000,40000,481,0,14000,13384.867494796263,2.232627000012144,40081.27021199994,2355.5696465696465
1781559278,200,,Aggregated,13.500000,0.000000,14000,16000,20000,21000,24000,25000,36000,38000,40000,40000,40000,496,0,14000,13415.81937028025,2.232627000012144,40081.27021199994,2344.532258064516
1781559279,200,,Aggregated,13.600000,0.000000,14000,16000,20000,21000,24000,24000,36000,38000,40000,40000,40000,504,0,14000,13405.12592730358,2.232627000012144,40081.27021199994,2356.6984126984125
1781559280,200,,Aggregated,14.200000,0.000000,14000,17000,20000,21000,24000,24000,36000,38000,40000,40000,40000,513,0,14000,13344.905040319698,2.232627000012144,40081.27021199994,2400.8245614035086
1781559281,200,,Aggregated,14.100000,0.000000,14000,17000,20000,21000,24000,24000,36000,38000,43000,43000,43000,523,0,14000,13424.772459248576,2.232627000012144,43060.258814999994,2404.887189292543
1781559282,200,,Aggregated,13.800000,0.000000,14000,17000,20000,21000,24000,25000,36000,38000,43000,43000,43000,536,0,14000,13464.22162424628,2.232627000012144,43060.258814999994,2417.0578358208954
1781559283,200,,Aggregated,13.800000,0.000000,14000,17000,20000,21000,24000,24000,36000,38000,43000,43000,43000,549,0,14000,13394.330468318773,2.232627000012144,43060.258814999994,2478.9872495446266
1781559284,200,,Aggregated,14.200000,0.000000,14000,17000,20000,21000,24000,24000,36000,38000,43000,43000,43000,560,0,14000,13350.535179223227,2.232627000012144,43060.258814999994,2527.7875
1781559285,200,,Aggregated,12.500000,0.000000,14000,17000,20000,21000,24000,24000,36000,38000,46000,46000,46000,570,0,14000,13422.104774010537,2.232627000012144,46097.48778099993,2545.0456140350875
